,Lowest distortion,A,B,Radius A [ang],Radius B [ang],Formation energy [eV/atom],Stability [eV/atom],Volume per atom [A^3/atom],Band gap [eV],a [ang],Vacancy energy [eV/O atom],Stability (log[eV/atom]),Vacancy energy (log[eV/O atom]),Magnetic moment (^2[mu_B]),Valence B_1,Valence B_2,Valence B_3,Valence B_4,Valence B_5,Valence B_element not in BV,Valence B_not balanced
4483,0,62,31,0.77,0.76,-0.541,1.103,9.448,0.0,3.615,-4.369,0.14143279092929553,,,0,0,0,0,0,0,1
4484,0,62,32,0.77,0.86,-1.68,0.919,14.919,0.0,4.21,-3.744,-0.12186323337305248,,0.0,0,0,0,0,0,0,1
4485,0,62,33,0.77,0.72,-1.124,0.887,11.083,0.0,3.812,-2.829,-0.17299399036102317,,,0,0,0,0,0,0,1
4486,0,62,34,0.97,0.53,-1.028,0.657,11.661,0.0,3.878,2.225,-0.6060347243397575,1.1538053360790355,0.5476,0,0,0,1,0,0,0
4487,0,62,35,0.97,0.65,-1.078,0.652,12.801,0.0,4.0,2.382,-0.6170561304310094,1.252173413202027,0.000169,0,0,0,1,0,0,0
4488,1,62,36,0.77,1.02,-1.363,0.208,13.733,0.0,5.581,-10.094,-2.265344566520995,,,0,0,0,0,0,0,1
4489,0,62,37,0.97,0.64,-1.527,0.654,13.55,0.0,4.077,2.841,-0.6126374591640045,1.5063988315274544,1e-06,0,0,0,0,1,0,0
4490,0,62,38,0.77,0.98,-1.217,1.272,18.133,0.0,4.492,-6.889,0.34709867062226835,,0.0,0,0,0,0,0,0,1
4491,0,62,39,0.97,0.48,-0.568,0.75,10.741,0.0,3.773,-1.076,-0.4150374992788438,,0.09,0,0,0,1,0,0,0
4492,0,62,40,0.77,0.86,-1.681,0.936,16.839,0.0,4.383,-0.784,-0.09541956507868243,,0.054289000000000004,0,0,0,0,0,1,0
4493,0,62,41,0.77,0.57,-0.435,0.694,12.488,0.0,3.967,1.041,-0.5269924320838262,0.05797006863732994,0.0009609999999999999,0,0,0,0,0,1,0
4494,1,62,42,0.77,0.91,-2.03,0.219,17.509,0.335,5.795,2.508,-2.1909972250609138,1.3265373481399518,0.0,0,0,0,0,0,1,0
4495,1,62,43,0.97,0.78,-1.353,0.022,16.626,1.71,6.24,0.913,-5.50635266602479,-0.131313234677865,,0,0,0,1,0,0,0
4496,0,62,44,0.97,0.62,-0.217,0.823,12.741,0.0,3.994,-0.898,-0.28103566424046145,,,0,0,0,1,0,0,0
4497,0,62,45,0.77,0.97,-1.277,1.146,17.752,0.0,4.461,-5.572,0.1966070440948177,,1e-06,0,0,0,0,0,1,0
4498,0,62,46,0.97,0.85,-1.165,1.277,18.551,0.0,4.527,-7.146,0.35275852504063665,,0.0,0,0,0,1,0,0,0
4499,0,62,47,0.77,0.67,-0.152,0.864,13.102,0.0,4.031,-0.244,-0.2108967824986185,,1e-06,0,0,0,0,0,1,0
4500,0,62,48,0.77,0.83,-1.698,0.723,16.776,0.0,4.377,0.557,-0.4679324477109693,-0.8442507673220552,0.537289,0,0,0,0,0,1,0
4501,1,62,49,0.77,1.52,-1.372,0.101,20.896,0.232,6.066,-12.686,-3.3075728019102923,,,0,0,0,0,0,0,1
4502,0,62,50,0.97,0.53,-0.74,0.781,12.585,0.0,3.977,1.672,-0.3566055465201077,0.7415748474187956,0.006561,0,0,0,0,0,0,1
4503,0,62,51,0.97,0.6,-0.408,0.683,12.356,0.0,3.953,0.665,-0.5500425163719964,-0.588573754273535,0.0,0,0,0,1,0,0,0
4504,0,62,52,0.97,0.57,-0.524,0.662,12.299,0.0,3.947,1.096,-0.5950968778548693,0.1322477982984398,0.001521,0,0,0,0,1,0,0
4505,0,62,53,0.97,0.6,-0.691,0.69,14.064,0.0,4.128,-0.481,-0.5353317329965557,,,0,0,0,0,1,0,0
4506,0,62,54,0.77,0.75,-1.749,0.749,13.235,0.0,4.045,-2.076,-0.416962376203336,,0.0,0,0,0,0,0,0,1
4507,0,62,55,0.97,0.4,-1.27,0.964,10.312,0.0,3.722,1.411,-0.052894948432125465,0.4967179879351772,,0,0,0,1,0,0,0
4508,0,62,56,0.77,0.96,-1.313,1.184,17.438,0.0,4.434,-6.339,0.24366908096686268,,0.005475999999999999,0,0,0,0,0,0,1
4509,0,62,57,0.97,0.69,-0.903,0.659,13.718,0.0,4.093,1.638,-0.6016496296540352,0.7119353569789215,,0,0,0,1,0,0,0
4510,1,62,58,0.77,1.18,-2.2,0.01,17.044,3.492,5.956,-10.574,-6.643856189774724,,,0,0,0,0,0,0,1
4511,0,62,59,0.97,0.64,-1.705,0.686,13.359,0.0,4.057,3.271,-0.5437195184892746,1.7097317594206913,0.0,0,0,0,0,1,0,0
4512,0,62,60,0.97,0.76,-1.332,1.084,16.483,0.0,4.352,-5.397,0.11636475669178462,,1e-06,0,0,0,1,0,0,0
4513,0,62,61,0.77,0.6,-0.772,0.638,12.499,0.0,3.968,1.702,-0.6483716708972176,0.7672310370238755,0.05664399999999999,0,0,0,0,0,1,0
4514,0,62,62,0.77,0.77,-0.427,0.743,14.939,0.0,4.211,-1.302,-0.42856588412349084,,,0,0,0,0,0,0,1
4515,0,62,63,0.77,0.94,-1.976,0.967,19.105,0.0,4.571,-0.737,-0.04841220518524589,,0.0,0,0,0,0,0,0,1
4516,0,62,64,0.97,0.61,-1.754,0.581,12.204,0.0,3.937,2.349,-0.7833899312575583,1.2320467133501098,9e-06,0,0,0,1,0,0,0
4517,1,62,65,0.77,1.2,-1.066,0.108,15.821,0.0,6.019,-5.499,-3.2108967824986183,,,0,0,0,0,0,0,1
4518,0,62,66,0.77,0.96,-1.622,0.967,15.379,0.0,4.252,-4.241,-0.04841220518524589,,0.0,0,0,0,0,0,0,1
4519,0,62,67,0.97,0.76,-2.051,0.63,16.672,0.0,4.368,2.696,-0.6665762662748083,1.4308204965197715,0.013689000000000002,0,0,0,0,1,0,0
4520,0,62,68,0.97,0.58,-1.322,0.579,11.833,0.0,3.897,1.88,-0.7883647466728505,0.9107326619029126,0.126736,0,0,0,1,0,0,0
4521,0,62,69,0.97,0.66,-1.135,0.822,12.849,0.0,4.005,2.769,-0.28278970098040423,1.4693650537048435,0.0,0,0,0,1,0,0,0
4522,0,62,70,0.77,0.9,-1.48,1.059,16.197,0.0,4.326,-5.093,0.08270258933024935,,0.0,0,0,0,0,0,0,1
4523,0,62,71,0.77,0.95,-0.88,1.428,14.573,0.0,4.177,-7.895,0.5139959793670126,,,0,0,0,0,0,0,1
4524,0,62,72,0.77,0.74,-0.543,0.918,11.549,0.0,3.865,-3.099,-0.12343394124827903,,,0,0,0,0,0,0,1
4525,0,62,73,0.97,0.72,-1.913,0.66,14.536,0.0,4.173,1.661,-0.5994620704162712,0.7320520733002891,0.0,0,0,0,1,0,0,0
4526,0,63,1,1.21,1.12,-2.187,1.549,20.28,0.0,4.663,-1.367,0.6313371441274813,,0.000169,0,0,0,0,0,1,0
4527,0,63,2,1.21,0.95,-1.66,0.988,13.735,0.0,4.095,-0.232,-0.017417053077409404,,0.0,0,0,0,0,0,0,1
4528,0,63,3,1.21,0.54,-3.237,0.394,11.019,0.0,3.805,5.986,-1.3437324652057108,2.581592278836014,0.0,0,0,0,0,0,0,1
4529,0,63,4,1.21,0.58,-1.892,1.132,13.529,0.0,4.075,1.662,0.17887395816979512,0.7329203821082574,0.0,0,1,0,0,0,0,0
4530,0,63,5,1.21,0.93,-1.421,1.215,14.398,0.0,4.16,-1.25,0.2809563138310563,,0.0,0,0,0,0,0,1,0
4531,0,63,6,1.21,0.27,-2.27,1.18,9.917,0.0,3.674,4.341,0.2387868595871165,2.118027422590794,0.0,0,1,0,0,0,0,0
4532,1,63,7,1.21,1.35,-3.345,0.275,19.059,2.709,6.799,-2.473,-1.8624964762500649,,0.0,0,1,0,0,0,0,0
4533,1,63,8,1.21,0.45,-3.359,0.369,9.908,3.063,5.182,5.796,-1.438307278601691,2.5350575948948424,0.0,0,1,0,0,0,0,0
4534,0,63,9,1.21,0.9,-1.528,1.506,17.113,0.0,4.407,-0.399,0.590721770009841,,1.6e-05,0,0,0,0,0,0,1
4535,0,63,10,1.21,1.0,-2.698,1.122,14.304,0.815,4.151,,0.16607267594670594,,0.0,0,1,0,0,0,0,0
4536,0,63,11,1.21,0.95,-1.89,1.147,14.427,0.0,4.163,0.436,0.19786539135373796,-1.1975999598851608,0.0,0,1,0,0,0,0,0
4537,0,63,12,1.21,1.01,-2.346,1.37,18.717,0.0,4.54,0.544,0.4541758931858022,-0.8783214434117476,2.5e-05,0,1,0,0,0,0,0
4538,1,63,13,1.21,0.75,-2.947,0.093,12.397,1.864,5.409,3.147,-3.4266254735540556,1.6539771786363366,0.36,0,1,0,0,0,0,0
4539,1,63,14,1.21,0.8,-3.282,0.088,13.172,2.02,5.486,4.11,-3.5063526660247897,2.0391383939069585,0.6400000000000001,0,1,0,0,0,0,0
4540,1,63,15,1.21,1.67,-2.674,0.353,23.044,0.0,5.73,,-1.5022599113909068,,0.033856,0,0,0,0,0,0,1
4541,1,63,16,1.21,0.73,-2.745,0.12,12.504,0.0,5.328,2.296,-3.0588936890535687,1.1991226420136005,0.0,0,1,0,0,0,0,0
4542,0,63,17,1.21,1.07,-2.934,0.897,15.705,0.0,4.282,3.257,-0.15682010974282581,1.7035437197338164,0.0,0,1,0,0,0,0,0
4543,0,63,18,1.21,0.89,-3.03,0.825,15.291,0.0,4.244,3.61,-0.27753397552890896,1.8519988371124463,0.0,0,0,0,0,0,0,1
4544,0,63,19,1.21,1.06,-2.424,1.477,16.145,0.0,4.322,-2.885,0.5626698261027023,,0.00012099999999999999,0,0,0,0,0,0,1
4545,0,63,20,1.21,0.78,-2.539,0.611,11.828,0.0,3.896,3.482,-0.7107557148433576,1.7999162029890141,0.7224999999999999,0,1,0,0,0,0,0
4546,0,63,21,1.21,0.62,-2.577,0.665,11.942,0.0,3.909,3.842,-0.588573754273535,1.9418575190034402,0.0,0,0,0,0,0,0,1
4547,0,63,22,1.21,0.94,-2.825,0.981,16.307,0.0,4.336,2.857,-0.027674958442848348,1.514501036274285,1e-06,0,0,0,0,0,0,1
4548,0,63,23,1.21,0.73,-2.114,1.026,12.904,0.0,4.011,1.598,0.037030730944967026,0.6762674082658898,0.0,0,1,0,0,0,0,0
4549,0,63,24,1.21,0.71,-3.036,0.658,13.852,0.0,4.107,3.617,-0.6038405109268454,1.8547935979936871,4e-06,0,1,0,0,0,0,0
4550,0,63,25,1.21,1.02,-1.331,1.393,15.33,0.0,4.248,-1.766,0.47819525793916595,,0.0,0,1,0,0,0,0,0
4551,0,63,26,1.21,0.9,-2.983,0.86,15.464,0.0,4.26,3.446,-0.21759143507262677,1.7849227015628613,0.0,0,1,0,0,0,0,0
4552,0,63,27,1.21,0.8,-2.09,1.067,16.127,0.0,4.32,,0.09356017616233782,,0.0,0,1,0,0,0,0,0
4553,0,63,28,1.21,0.63,-1.754,1.107,12.993,0.0,4.02,-0.592,0.1466552221194652,,0.0,0,0,0,0,0,0,1
4554,1,63,29,1.21,1.38,-2.71,0.338,19.47,0.0,5.924,-3.539,-1.5649048483799026,,0.034225,0,0,0,0,0,0,1
4555,0,63,30,1.21,1.03,-2.466,1.314,18.489,0.0,4.522,0.496,0.3939652756602426,-1.0115879742752119,1e-06,0,0,0,0,0,0,1
4556,1,63,31,1.21,0.76,-2.96,0.23,11.706,0.0,5.129,-0.614,-2.1202942337177118,,0.04000000000000001,0,0,0,0,0,0,1
4557,0,63,32,1.21,0.86,-3.16,0.728,14.621,0.0,4.181,4.104,-0.4579896444633908,2.037030730944967,9e-06,0,0,0,0,0,0,1
4558,1,63,33,1.21,0.72,-3.599,0.122,12.347,5.339,5.46,5.269,-3.0350469470992008,2.3975291797113907,0.0,0,1,0,0,0,0,0
4559,0,63,34,1.21,0.83,-2.74,0.617,12.324,0.0,3.95,3.746,-0.6966576055126692,1.9053508995809583,0.8281000000000001,0,1,0,0,0,0,0
4560,0,63,35,1.21,0.65,-2.309,0.88,12.816,0.0,4.002,1.416,-0.18442457113742744,0.5018212654209104,0.0001,0,1,0,0,0,0,0
4561,0,63,36,1.21,1.02,-2.092,0.983,12.146,0.0,3.931,-2.198,-0.02473667832150645,,0.04000000000000001,0,0,0,0,0,0,1
4562,0,63,37,1.21,0.72,-2.593,0.811,13.44,0.0,4.066,2.293,-0.302226180444814,1.1972363549187066,0.0,0,1,0,0,0,0,0
4563,0,63,38,1.21,0.98,-2.53,1.219,17.778,0.0,4.463,1.698,0.2856981259581251,0.7638364588909514,1e-06,0,0,0,0,0,0,1
4564,1,63,39,1.21,0.69,-2.942,0.096,12.128,3.389,5.38,4.005,-3.380821783940931,2.0018022426339854,0.16000000000000003,0,1,0,0,0,0,0
4565,0,63,40,1.21,0.86,-2.663,1.039,17.416,0.0,4.432,1.326,0.05519565424212462,0.40708077545050075,0.772641,0,0,0,0,0,1,0
4566,0,63,41,1.21,0.57,-1.793,1.097,12.684,0.0,3.988,-0.387,0.1335635257411058,,0.0,0,0,0,0,0,1,0
4567,0,63,42,1.21,0.91,-2.285,1.186,18.025,0.0,4.483,0.112,0.24610400988391656,-3.158429362604483,0.27457600000000004,0,0,0,0,0,1,0
4568,0,63,43,1.21,0.99,-1.484,1.586,16.36,0.0,4.341,-0.361,0.6653927710418914,,4e-06,0,0,0,0,0,0,1
4569,0,63,44,1.21,0.86,-1.925,0.877,13.1,0.0,4.031,0.306,-0.189351252217354,-1.7083964419694353,0.0,0,1,0,0,0,0,0
4570,0,63,45,1.21,0.97,-2.619,1.139,17.262,0.0,4.419,2.035,0.1877677470460248,1.0250287944915224,0.0,0,0,0,0,0,1,0
4571,0,63,46,1.21,0.92,-2.444,1.291,18.143,0.0,4.493,1.508,0.36848900064510354,0.5926364286065773,9e-06,0,0,0,0,0,0,1
4572,0,63,47,1.21,0.67,-1.677,1.102,13.576,0.0,4.079,-0.628,0.1401242239090707,,0.0,0,0,0,0,0,1,0
4573,0,63,48,1.21,0.83,-2.262,1.504,21.917,0.0,4.785,-2.088,0.5888045670155504,,1.3642239999999999,0,0,0,0,0,1,0
4574,1,63,49,1.21,1.52,-2.676,0.347,21.015,0.0,5.906,,-1.5269924320838262,,0.034969,0,0,0,0,0,0,1
4575,0,63,50,1.21,0.63,-1.953,1.102,12.73,0.0,3.993,0.644,0.1401242239090707,-0.63486740654747,0.000361,0,1,0,0,0,0,0
4576,0,63,51,1.21,0.61,-2.052,0.801,12.684,0.0,3.988,0.403,-0.32012585225337686,-1.3111482561341194,0.0,0,0,0,0,0,0,1
4577,0,63,52,1.21,0.68,-2.076,0.846,12.477,0.0,3.966,0.279,-0.24127043154213734,-1.8416629728328993,0.0,0,1,0,0,0,0,0
4578,0,63,53,1.21,0.68,-1.71,1.359,15.58,0.0,4.271,-0.803,0.4425454561053042,,4e-06,0,0,0,0,0,0,1
4579,1,63,54,1.21,0.75,-3.586,0.225,13.512,0.0,5.655,4.593,-2.15200309344505,2.199436783558857,0.024964,0,0,0,0,0,0,1
4580,0,63,55,1.21,0.4,-2.362,1.119,11.695,0.0,3.881,1.378,0.16221003631430692,0.4625758880422042,0.0,0,1,0,0,0,0,0
4581,0,63,56,1.21,1.22,-2.675,1.101,17.026,0.0,4.399,2.33,0.13881446890228188,1.2203299548795556,0.0,0,1,0,0,0,0,0
4582,0,63,57,1.21,0.69,-1.912,1.245,14.743,0.0,4.193,-0.453,0.31614574229335635,,4e-06,0,1,0,0,0,0,0
4583,0,63,58,1.21,1.18,-2.039,1.681,17.122,0.0,4.407,-4.355,0.7493197245740804,,0.0,0,1,0,0,0,0,0
4584,0,63,59,1.21,0.72,-2.63,0.795,13.249,0.0,4.046,2.376,-0.33097323449036925,1.2485348361386788,0.0,0,1,0,0,0,0,0
4585,0,63,60,1.21,0.92,-2.751,0.936,15.979,0.0,4.307,3.063,-0.09541956507868243,1.6149453669368707,0.0,0,1,0,0,0,0,0
4586,0,63,61,1.21,0.6,-2.169,0.884,12.585,0.0,3.977,1.117,-0.17788172527065546,0.15962918582122781,0.021315999999999998,0,0,0,0,0,1,0
4587,0,63,62,1.21,0.97,-1.365,1.578,15.774,0.0,4.288,-0.902,0.6580972053513716,,2.5e-05,0,1,0,0,0,0,0
4588,0,63,63,1.21,0.94,-2.678,1.135,19.11,0.0,4.572,-0.878,0.1826922975161903,,0.11696400000000001,0,0,0,0,0,0,1
4589,1,63,64,1.21,0.86,-3.355,0.284,12.621,0.0,5.502,4.39,-1.8160371651574052,2.1342209397606333,1e-06,0,1,0,0,0,0,0
4590,0,63,65,1.21,1.2,-1.505,1.382,15.651,0.0,4.277,-0.149,0.46675761572617136,,0.0,0,0,0,0,0,0,1
4591,0,63,66,1.21,1.03,-3.086,0.786,15.013,0.0,4.218,3.804,-0.34739878240348054,1.9275172461984764,0.0,0,1,0,0,0,0,0
4592,0,63,67,1.21,1.03,-2.146,1.542,22.757,0.0,4.846,-2.369,0.6248027652529473,,0.591361,0,1,0,0,0,0,0
4593,1,63,68,1.21,0.79,-3.392,0.055,12.961,2.332,5.476,3.91,-4.184424571137427,1.9671686075326276,0.36,0,1,0,0,0,0,0
4594,0,63,69,1.21,0.66,-2.188,1.007,12.87,0.0,4.007,1.059,0.01006368334469748,0.08270258933024935,1e-06,0,1,0,0,0,0,0
4595,0,63,70,1.21,0.9,-2.91,0.901,15.725,0.0,4.284,3.271,-0.15040098884854844,1.7097317594206913,0.0,0,0,0,0,0,0,1
4596,0,63,71,1.21,0.95,-2.84,1.106,14.427,0.379,4.163,0.492,0.14535138557262012,-1.0232697793228471,0.0,0,0,0,0,0,0,1
4597,0,63,72,1.21,0.74,-2.594,0.608,12.005,0.0,3.915,3.275,-0.7178567712185016,1.711494906650088,0.0,0,1,0,0,0,0,0
4598,0,63,73,1.21,0.72,-2.908,0.743,14.343,0.0,4.155,3.23,-0.42856588412349084,1.6915341649192002,0.0,0,0,0,0,0,0,1
4599,2,64,1,0.74,1.12,-3.156,0.287,16.959,0.598,6.304,-7.753,-1.8008773579863995,,0.04000000000000001,0,0,0,0,0,1,0
4600,1,64,2,0.74,0.95,-1.888,0.164,12.473,0.0,5.172,-6.839,-2.608232280044003,,1e-06,0,0,0,0,0,0,1
4601,0,64,3,0.67,0.54,-2.499,0.694,9.244,0.0,3.589,2.463,-0.5269924320838262,1.3004166278368738,0.04000000000000001,0,0,1,0,0,0,0
4602,0,64,4,0.67,0.58,-1.12,1.308,11.39,0.0,3.847,0.483,0.38736254083599553,-1.049904905826314,0.148225,0,0,1,0,0,0,0
4603,0,64,5,0.74,0.93,-0.278,1.761,13.043,0.0,4.025,-1.99,0.8163949091691212,,0.08294399999999999,0,0,0,0,0,1,0
4604,0,64,6,0.67,0.27,-1.779,1.094,7.239,0.0,3.308,3.148,0.12961273813046964,1.6544355408453995,0.035721,0,0,1,0,0,0,0
4605,1,64,7,0.74,1.35,-3.152,0.135,17.499,2.986,5.85,-13.843,-2.888968687611256,,0.0,0,0,0,0,0,0,1
4606,0,64,8,0.74,0.45,-2.121,1.011,7.526,0.0,3.351,-0.819,0.01578299724092746,,0.0,0,1,0,0,0,0,0
4607,1,64,9,0.74,0.9,-2.182,0.271,14.916,0.0,5.186,-0.215,-1.8836352433082153,,0.002809,0,0,0,0,0,0,1
4608,1,64,10,0.74,1.0,-3.201,0.167,13.209,2.645,5.42,,-2.5820799921880346,,0.0,0,0,0,0,0,0,1
4609,1,64,11,0.74,0.95,-2.313,0.168,12.529,2.417,5.395,-7.258,-2.5734668618833267,,0.0,0,0,0,0,0,0,1
4610,2,64,12,0.86,0.87,-3.075,0.288,15.697,0.625,6.121,-7.58,-1.7958592832197748,,0.04000000000000001,0,0,0,1,0,0,0
4611,0,64,13,0.86,0.53,-1.343,1.145,9.305,0.0,3.597,0.232,0.19534759832221926,-2.1078032895345147,0.019880999999999996,0,0,0,1,0,0,0
4612,1,64,14,0.86,0.55,-2.647,0.158,9.609,0.0,4.894,0.834,-2.662003536484984,-0.2618807112174235,0.6400000000000001,0,0,0,1,0,0,0
4613,0,64,15,0.74,1.67,0.423,2.854,17.714,0.0,4.458,-16.579,1.5129853348136764,,0.150544,0,0,0,0,0,0,1
4614,0,64,16,0.67,0.54,-1.045,1.223,9.617,0.0,3.636,-1.227,0.29042440386529966,,0.022201,0,0,1,0,0,0,0
4615,0,64,17,0.74,0.99,-1.846,1.64,15.29,0.0,4.244,-5.191,0.713695814843359,,0.042849,0,0,0,0,0,0,1
4616,0,64,18,0.74,0.89,-1.936,1.574,14.873,0.0,4.205,-4.594,0.6544355408453995,,0.038809,0,0,0,0,0,0,1
4617,1,64,19,0.74,1.06,-3.326,0.233,14.068,2.631,5.525,-10.005,-2.1015981400078068,,0.0,0,0,0,0,0,0,1
4618,0,64,20,0.86,0.59,-1.429,1.171,10.453,0.0,3.739,-0.463,0.22774107583912812,,1.4376010000000001,0,0,0,1,0,0,0
4619,0,64,21,0.67,0.62,-1.653,0.993,10.422,0.0,3.735,0.279,-0.010134377133713172,-1.8416629728328993,0.04000000000000001,0,0,1,0,0,0,0
4620,1,64,22,0.74,0.94,-3.203,0.283,12.911,0.0,5.646,-5.794,-1.8211260418302049,,0.04000000000000001,0,0,0,0,0,0,1
4621,0,64,23,0.86,0.53,-1.551,0.961,10.293,0.0,3.72,2.162,-0.05739166388833667,1.1123665230725632,0.145924,0,0,0,1,0,0,0
4622,0,64,24,0.86,0.71,-2.561,0.839,13.202,0.0,4.041,1.519,-0.25325728422226385,0.6031218698399963,0.16000000000000003,0,0,0,1,0,0,0
4623,1,64,25,0.74,1.11,-1.975,0.152,13.864,2.063,5.301,-8.241,-2.7178567712185018,,0.0,0,0,0,0,0,0,1
4624,0,64,26,0.74,0.9,-1.892,1.606,15.103,0.0,4.227,-4.886,0.6834718928552275,,0.04000000000000001,0,0,0,0,0,0,1
4625,0,64,27,0.74,0.8,-1.06,1.5,13.414,0.0,4.063,-3.907,0.5849625007211562,,0.041209,0,0,0,0,0,0,1
4626,0,64,28,0.86,0.63,0.075,2.34,18.273,0.0,4.504,-9.867,1.2265085298086797,,0.0008410000000000001,0,0,0,1,0,0,0
4627,1,64,29,0.74,1.38,-2.365,0.232,15.82,0.0,5.853,-17.251,-2.1078032895345147,,0.0,0,0,0,0,0,0,1
4628,1,64,30,0.74,1.03,-3.19,0.285,14.351,0.0,5.698,-7.528,-1.810966175609983,,0.04000000000000001,0,0,0,0,0,0,1
4629,1,64,31,0.74,0.76,-2.407,0.269,9.459,0.0,4.842,-4.334,-1.8943219221054628,,0.019321000000000005,0,0,0,0,0,0,1
4630,0,64,32,0.74,0.86,-2.07,1.472,14.136,0.0,4.135,-3.709,0.5577776713949258,,0.04000000000000001,0,0,0,0,0,0,1
4631,0,64,33,0.74,0.72,-1.685,1.503,10.017,0.0,3.686,-3.843,0.5878450092542774,,4e-06,0,0,0,0,0,0,1
4632,0,64,34,0.86,0.53,-1.615,1.222,10.401,0.0,3.733,-0.705,0.2892442851566424,,0.525625,0,0,0,1,0,0,0
4633,0,64,35,0.86,0.65,-1.638,0.954,11.878,0.0,3.902,,-0.06793882865657555,,0.187489,0,0,0,1,0,0,0
4634,1,64,36,0.74,1.02,-2.361,0.241,12.582,0.0,5.592,-10.414,-2.0528949484321255,,0.0,0,0,0,0,0,0,1
4635,0,64,37,0.86,0.68,-2.023,0.833,12.656,0.0,3.985,3.134,-0.2636115992965395,1.648005179810493,0.19980900000000001,0,0,0,1,0,0,0
4636,1,64,38,0.74,0.98,-3.119,0.3,13.718,0.0,5.719,-6.992,-1.736965594166206,,0.04000000000000001,0,0,0,0,0,0,1
4637,0,64,39,0.86,0.48,-1.212,1.256,9.392,0.0,3.608,-1.581,0.32883646422954,,0.16000000000000003,0,0,0,1,0,0,0
4638,1,64,40,0.74,0.86,-3.106,0.268,13.929,0.0,5.658,,-1.8996950942043145,,1.0,0,0,0,0,0,1,0
4639,0,64,41,0.74,0.57,-0.939,1.355,11.644,0.0,3.876,-0.206,0.4382928515791468,,0.0529,0,0,0,0,0,1,0
4640,0,64,42,0.74,0.91,-1.958,0.999,16.663,0.0,4.368,3.847,-0.0014434168696687186,1.943733829634528,0.351649,0,0,0,0,0,1,0
4641,1,64,43,0.86,0.78,-2.367,0.15,15.451,1.808,5.589,0.001,-2.736965594166206,-9.965784284662087,0.0,0,0,0,1,0,0,0
4642,0,64,44,0.86,0.62,-0.68,1.526,11.839,0.0,3.897,-1.399,0.6097549621724434,,0.049729,0,0,0,1,0,0,0
4643,1,64,45,0.74,0.97,-3.145,0.269,13.474,0.0,5.696,-6.774,-1.8943219221054628,,0.04000000000000001,0,0,0,0,0,1,0
4644,1,64,46,0.86,0.85,-3.098,0.284,13.954,0.0,5.738,-7.286,-1.8160371651574052,,0.04000000000000001,0,0,0,1,0,0,0
4645,0,64,47,0.74,0.67,-0.525,1.657,12.245,0.0,3.941,-1.92,0.7285736025593648,,0.00032399999999999996,0,0,0,0,0,1,0
4646,1,64,48,0.74,0.83,-3.178,0.26,13.728,0.39,5.652,,-1.9434164716336324,,1.44,0,0,0,0,0,1,0
4647,1,64,49,0.74,1.52,-2.354,0.216,17.169,0.0,5.979,-17.758,-2.2108967824986183,,0.0,0,0,0,0,0,0,1
4648,0,64,50,0.86,0.63,-1.272,1.186,11.73,0.0,3.885,0.567,0.24610400988391656,-0.8185793597198583,0.18404099999999998,0,0,0,1,0,0,0
4649,0,64,51,0.86,0.6,-0.857,1.4,11.42,0.0,3.851,-1.546,0.48542682717024166,,2.5e-05,0,0,0,1,0,0,0
4650,0,64,52,0.86,0.62,-0.998,1.327,11.315,0.0,3.839,-0.586,0.40816837070810624,,4.9000000000000005e-05,0,0,0,1,0,0,0
4651,0,64,53,0.86,0.68,-1.128,1.344,13.476,0.0,4.069,1.031,0.4265331381166733,0.04404433270602121,0.208849,0,0,0,1,0,0,0
4652,0,64,54,0.74,0.75,-2.238,1.227,12.309,0.0,3.948,-1.921,0.29513524900081806,,0.04000000000000001,0,0,0,0,0,0,1
4653,0,64,55,0.86,0.4,-2.231,0.733,8.748,0.0,3.523,4.402,-0.4481148965282752,2.13815914522947,0.159201,0,0,0,1,0,0,0
4654,1,64,56,0.74,0.96,-3.157,0.263,13.325,0.0,5.685,-6.44,-1.9268652953697847,,0.04000000000000001,0,0,0,0,0,0,1
4655,1,64,57,0.86,0.69,-2.316,0.25,14.526,1.051,5.463,1.902,-2.0,0.9275172461984763,0.0,0,0,0,1,0,0,0
4656,1,64,58,0.74,1.18,-3.182,0.171,15.27,2.843,5.607,-11.834,-2.547931769776189,,1e-06,0,0,0,0,0,0,1
4657,0,64,59,0.86,0.68,-2.185,0.69,12.44,0.0,3.962,3.64,-0.5353317329965557,1.8639384504239715,0.22278399999999998,0,0,0,1,0,0,0
4658,1,64,60,0.86,0.76,-3.087,0.255,12.735,0.0,5.624,-5.488,-1.9714308478032292,,0.04000000000000001,0,0,0,1,0,0,0
4659,0,64,61,0.74,0.6,-1.327,1.129,11.556,0.0,3.866,0.895,0.1750454861109138,-0.16004041251046824,0.189225,0,0,0,0,0,1,0
4660,0,64,62,0.86,0.97,-0.837,1.498,14.383,0.0,4.159,0.842,0.583037623796664,-0.248107861595691,0.188356,0,0,0,1,0,0,0
4661,0,64,63,0.86,0.94,-2.171,1.469,18.617,0.0,4.532,2.591,0.5548343958941929,1.3735090155180074,0.16000000000000003,0,0,0,1,0,0,0
4662,0,64,64,0.74,0.71,-2.417,0.705,11.154,0.0,3.821,2.661,-0.5043048373759312,1.4119685103601332,0.147456,0,0,0,0,0,0,1
4663,1,64,65,0.74,1.2,-2.053,0.268,14.423,0.0,5.539,-7.139,-1.8996950942043145,,0.0,0,0,0,0,0,0,1
